Distance_m;Rayleigh_Peak_Amplitude;Brillouin_Peak_Amplitude;Rayleigh_Peak_Bin;Brillouin_Peak_Bin
1961.70;0.149945;0.174003;104.0;202.000000
1961.80;0.149994;0.173815;104.0;202.000000
1961.90;0.150223;0.173631;104.0;202.000000
1962.00;0.150533;0.173554;104.0;202.000000
1962.10;0.150837;0.173454;104.0;202.000000
1962.20;0.150982;0.173222;104.0;202.000000
1962.30;0.151038;0.172845;104.0;202.000000
1962.40;0.151121;0.172617;104.0;201.000000
1962.50;0.151325;0.173007;104.0;201.000000
1962.60;0.151609;0.173726;104.0;201.000000
1962.70;0.151680;0.174437;104.0;201.000000
1962.80;0.151652;0.174954;104.0;201.000000
1962.90;0.151661;0.175370;104.0;201.000000
1963.00;0.151752;0.175746;104.0;201.000000
1963.10;0.151978;0.176036;104.0;201.000000
1963.20;0.152091;0.175938;104.0;201.000000
1963.30;0.151914;0.175735;104.0;202.000000
1963.40;0.151253;0.175667;104.0;203.000000
1963.50;0.150333;0.175663;104.0;203.000000
1963.60;0.149562;0.175666;104.0;204.000000
1963.70;0.148782;0.175278;104.0;204.000000
1963.80;0.147678;0.175056;105.0;203.000000
1963.90;0.146600;0.175080;105.0;203.000000
1964.00;0.145501;0.175244;105.0;202.000000
1964.10;0.144140;0.175546;105.0;202.000000
1964.20;0.143084;0.175651;104.0;202.000000
1964.30;0.142081;0.175389;104.0;202.000000
1964.40;0.141287;0.175092;104.0;201.000000
1964.50;0.140737;0.174692;104.0;201.000000
1964.60;0.140306;0.174458;104.0;200.000000
1964.70;0.139979;0.174822;104.0;200.000000
1964.80;0.139823;0.175478;104.0;200.000000
1964.90;0.139919;0.175917;104.0;201.000000
1965.00;0.140097;0.176169;104.0;201.000000
1965.10;0.140126;0.176100;104.0;201.000000
1965.20;0.139741;0.175780;104.0;201.000000
1965.30;0.139036;0.175261;104.0;201.000000
1965.40;0.137745;0.175035;104.0;201.000000
1965.50;0.135987;0.175001;104.0;201.000000
1965.60;0.134249;0.175032;104.0;201.000000
1965.70;0.132791;0.174887;104.0;201.000000
1965.80;0.131564;0.174266;104.0;201.000000
1965.90;0.130873;0.173081;104.0;201.000000
1966.00;0.130449;0.171986;104.0;201.000000
1966.10;0.130379;0.171537;104.0;200.000000
1966.20;0.130541;0.171880;104.0;201.000000
1966.30;0.131193;0.172684;104.0;200.000000
1966.40;0.132257;0.173662;104.0;201.000000
1966.50;0.133775;0.174749;104.0;201.000000
1966.60;0.135701;0.175596;104.0;201.000000
1966.70;0.137842;0.176317;104.0;201.000000
1966.80;0.140294;0.176786;104.0;201.000000
1966.90;0.142928;0.176996;104.0;201.000000
1967.00;0.145327;0.176939;104.0;201.000000
1967.10;0.147142;0.176853;104.0;201.000000
1967.20;0.148560;0.176743;104.0;201.000000
1967.30;0.149324;0.176300;104.0;201.000000
1967.40;0.149532;0.175858;104.0;201.000000
1967.50;0.149208;0.175737;104.0;201.000000
1967.60;0.148283;0.176136;104.0;201.000000
1967.70;0.147075;0.176681;104.0;201.000000
1967.80;0.145803;0.177160;104.0;201.000000
1967.90;0.144639;0.177500;104.0;201.000000
1968.00;0.143836;0.177452;104.0;201.000000
1968.10;0.143635;0.176811;104.0;201.000000
1968.20;0.143577;0.175888;104.0;201.000000
1968.30;0.143714;0.174965;104.0;201.000000
1968.40;0.143684;0.174337;104.0;201.000000
1968.50;0.143772;0.174066;104.0;201.000000
1968.60;0.144145;0.174164;104.0;202.000000
1968.70;0.144691;0.174894;104.0;202.000000
1968.80;0.145550;0.175618;104.0;202.000000
1968.90;0.146843;0.175937;104.0;202.000000
1969.00;0.148708;0.175870;104.0;202.000000
1969.10;0.151059;0.175874;104.0;201.000000
1969.20;0.153839;0.176010;104.0;201.000000
1969.30;0.157014;0.175963;104.0;201.000000
1969.40;0.160418;0.175650;104.0;201.000000
1969.50;0.163573;0.175316;103.0;200.000000
1969.60;0.165962;0.174922;104.0;200.000000
1969.70;0.167321;0.174429;104.0;200.000000
1969.80;0.167402;0.173501;104.0;200.000000
1969.90;0.166766;0.172606;103.0;200.000000
1970.00;0.165700;0.171628;104.0;200.000000
1970.10;0.164398;0.170759;103.0;201.000000
1970.20;0.163121;0.170141;104.0;201.000000
1970.30;0.161835;0.170094;104.0;202.000000
1970.40;0.160516;0.170489;104.0;202.000000
1970.50;0.159321;0.171381;104.0;202.000000
1970.60;0.158077;0.172377;104.0;202.000000
1970.70;0.156701;0.173123;104.0;202.000000
1970.80;0.155822;0.173714;104.0;203.000000
1970.90;0.155532;0.174181;104.0;203.000000
1971.00;0.155575;0.174537;104.0;203.000000
1971.10;0.155715;0.174487;104.0;202.000000
1971.20;0.156137;0.174471;104.0;202.000000
1971.30;0.156742;0.174762;104.0;202.000000
1971.40;0.157183;0.175237;104.0;202.000000
1971.50;0.157429;0.175753;104.0;203.000000
1971.60;0.157400;0.176394;104.0;203.000000
1971.70;0.157178;0.176958;104.0;203.000000
1971.80;0.156804;0.177352;104.0;202.000000
1971.90;0.156128;0.177762;104.0;202.000000
1972.00;0.155384;0.177978;104.0;202.000000
1972.10;0.154851;0.178114;104.0;201.000000
1972.20;0.154220;0.178371;104.0;202.000000
1972.30;0.153467;0.178593;104.0;202.000000
1972.40;0.152946;0.178677;104.0;202.000000
1972.50;0.152874;0.178363;104.0;202.000000
1972.60;0.153009;0.177745;104.0;202.000000
1972.70;0.153307;0.177391;104.0;202.000000
1972.80;0.153967;0.177265;104.0;202.000000
1972.90;0.154454;0.177115;104.0;202.000000
1973.00;0.154749;0.176911;104.0;202.000000
1973.10;0.154804;0.176850;104.0;202.000000
1973.20;0.154379;0.176832;104.0;201.000000
1973.30;0.153614;0.176573;104.0;201.000000
1973.40;0.152880;0.175905;104.0;202.000000
1973.50;0.152020;0.175254;104.0;202.000000
1973.60;0.151071;0.174845;104.0;202.000000
1973.70;0.149915;0.174662;104.0;203.000000
1973.80;0.148661;0.174691;104.0;203.000000
1973.90;0.147470;0.175045;104.0;203.000000
1974.00;0.146769;0.175041;104.0;203.000000
1974.10;0.146460;0.174926;104.0;203.000000
1974.20;0.146502;0.174658;104.0;202.000000
1974.30;0.146844;0.174332;104.0;202.000000
1974.40;0.147511;0.174256;104.0;202.000000
1974.50;0.148210;0.174526;104.0;202.000000
1974.60;0.148970;0.174837;104.0;201.000000
1974.70;0.149634;0.174731;104.0;201.000000
1974.80;0.150395;0.174694;104.0;201.000000
1974.90;0.151350;0.174743;104.0;201.000000
1975.00;0.152395;0.174777;104.0;201.000000
1975.10;0.153426;0.174796;104.0;202.000000
1975.20;0.154320;0.174920;104.0;202.000000
1975.30;0.155149;0.175309;104.0;201.000000
1975.40;0.155987;0.175665;104.0;201.000000
1975.50;0.156518;0.175732;104.0;201.000000
1975.60;0.156822;0.175478;104.0;201.000000
1975.70;0.156879;0.175193;104.0;201.000000
1975.80;0.156800;0.174944;104.0;200.000000
1975.90;0.156547;0.174789;104.0;201.000000
1976.00;0.155959;0.175011;104.0;202.000000
1976.10;0.155133;0.175532;104.0;202.000000
1976.20;0.154440;0.176429;104.0;203.000000
1976.30;0.153877;0.177136;104.0;203.000000
1976.40;0.153117;0.177703;104.0;203.000000
1976.50;0.152167;0.178042;104.0;203.000000
1976.60;0.151322;0.177980;104.0;202.000000
1976.70;0.150729;0.177613;104.0;202.000000
1976.80;0.150294;0.177100;104.0;202.000000
1976.90;0.149899;0.176545;104.0;202.000000
1977.00;0.149744;0.175944;104.0;201.000000
1977.10;0.149788;0.175348;104.0;201.000000
1977.20;0.150105;0.174682;104.0;201.000000
1977.30;0.150699;0.173829;104.0;202.000000
1977.40;0.151534;0.172874;104.0;202.000000
1977.50;0.152192;0.172105;104.0;202.000000
1977.60;0.152788;0.171400;104.0;201.000000
1977.70;0.153434;0.170959;104.0;201.000000
1977.80;0.154138;0.170673;104.0;201.000000
1977.90;0.154711;0.170318;104.0;201.000000
1978.00;0.155257;0.170159;104.0;202.000000
1978.10;0.155948;0.170404;104.0;202.000000
1978.20;0.156785;0.171216;104.0;203.000000
1978.30;0.157577;0.172225;104.0;203.000000
1978.40;0.158776;0.173487;104.0;203.000000
1978.50;0.160149;0.174736;104.0;203.000000
1978.60;0.161639;0.175806;104.0;203.000000
1978.70;0.163196;0.176769;104.0;203.000000
1978.80;0.164448;0.177389;104.0;203.000000
1978.90;0.165028;0.177577;104.0;203.000000
1979.00;0.164836;0.177488;104.0;203.000000
1979.10;0.163659;0.177291;104.0;203.000000
1979.20;0.161778;0.176880;104.0;203.000000
1979.30;0.159392;0.176425;104.0;203.000000
1979.40;0.156650;0.176293;104.0;203.000000
1979.50;0.153988;0.176616;104.0;203.000000
1979.60;0.151517;0.177203;105.0;204.000000
1979.70;0.149155;0.177590;105.0;204.000000
1979.80;0.146832;0.177670;104.0;204.000000
1979.90;0.144297;0.177716;105.0;203.000000
1980.00;0.141820;0.177799;105.0;203.000000
1980.10;0.139457;0.177619;105.0;203.000000
1980.20;0.137334;0.177092;105.0;203.000000
1980.30;0.135465;0.176300;104.0;203.000000
1980.40;0.134290;0.175127;104.0;203.000000
1980.50;0.133686;0.173944;104.0;203.000000
1980.60;0.133637;0.173192;103.0;202.000000
1980.70;0.134028;0.172837;103.0;202.000000
1980.80;0.134566;0.173079;103.0;202.000000
1980.90;0.135132;0.173494;103.0;201.000000
1981.00;0.135446;0.173952;103.0;201.000000
1981.10;0.135249;0.174560;103.0;202.000000
1981.20;0.134803;0.175121;104.0;201.000000
1981.30;0.134283;0.175626;104.0;201.000000
1981.40;0.133869;0.176169;104.0;201.000000
1981.50;0.133908;0.176496;104.0;201.000000
1981.60;0.134547;0.176687;104.0;201.000000
1981.70;0.135526;0.176727;104.0;201.000000
1981.80;0.136664;0.176650;104.0;200.000000
1981.90;0.137735;0.176494;104.0;200.000000
1982.00;0.138333;0.176358;104.0;200.000000
1982.10;0.138303;0.176280;104.0;200.000000
1982.20;0.137807;0.176373;104.0;200.000000
1982.30;0.137157;0.176443;104.0;201.000000
1982.40;0.136402;0.176713;104.0;201.000000
1982.50;0.135591;0.176863;104.0;201.000000
1982.60;0.134999;0.176985;104.0;201.000000
1982.70;0.134734;0.177199;104.0;201.000000
1982.80;0.134755;0.177459;104.0;200.000000
1982.90;0.135182;0.177608;104.0;200.000000
1983.00;0.135520;0.177562;103.0;200.000000
1983.10;0.135553;0.177196;103.0;201.000000
1983.20;0.135670;0.176600;103.0;202.000000
1983.30;0.135957;0.176038;104.0;202.000000
1983.40;0.136565;0.175589;104.0;203.000000
1983.50;0.137281;0.175345;104.0;203.000000
1983.60;0.137968;0.175432;104.0;203.000000
1983.70;0.138674;0.175508;104.0;203.000000
1983.80;0.139028;0.175260;104.0;203.000000
1983.90;0.138948;0.175073;104.0;203.000000
1984.00;0.138767;0.174960;104.0;203.000000
1984.10;0.138334;0.174916;104.0;203.000000
1984.20;0.137679;0.175102;105.0;204.000000
1984.30;0.136994;0.175451;105.0;204.000000
1984.40;0.136565;0.175985;105.0;204.000000
1984.50;0.136754;0.176735;105.0;203.000000
1984.60;0.137897;0.177647;105.0;203.000000
1984.70;0.139584;0.178670;105.0;203.000000
1984.80;0.141527;0.179455;104.0;203.000000
1984.90;0.143685;0.179934;104.0;202.000000
1985.00;0.145785;0.179818;104.0;202.000000
1985.10;0.147776;0.178846;104.0;202.000000
1985.20;0.149628;0.177540;104.0;202.000000
1985.30;0.151691;0.176082;104.0;202.000000
1985.40;0.153561;0.175086;105.0;202.000000
1985.50;0.154984;0.174522;105.0;203.000000
1985.60;0.156010;0.174082;104.0;203.000000
1985.70;0.156992;0.173761;104.0;203.000000
1985.80;0.157763;0.173232;104.0;203.000000
1985.90;0.157995;0.172664;104.0;203.000000
1986.00;0.157740;0.172473;104.0;203.000000
1986.10;0.156797;0.173061;104.0;202.000000
1986.20;0.155381;0.174038;104.0;202.000000
1986.30;0.153585;0.174771;104.0;202.000000
1986.40;0.151696;0.175489;104.0;202.000000
1986.50;0.150313;0.175793;104.0;202.000000
1986.60;0.149351;0.175642;104.0;202.000000
1986.70;0.148713;0.175130;104.0;202.000000
1986.80;0.148441;0.174471;104.0;202.000000
1986.90;0.148663;0.173795;104.0;201.000000
1987.00;0.149114;0.173031;104.0;201.000000
1987.10;0.149568;0.172447;104.0;201.000000
1987.20;0.150176;0.172428;104.0;201.000000
1987.30;0.150967;0.172686;104.0;200.000000
1987.40;0.152109;0.173144;104.0;200.000000
1987.50;0.153442;0.173572;104.0;200.000000
1987.60;0.154755;0.174093;104.0;201.000000
1987.70;0.156314;0.174912;104.0;201.000000
1987.80;0.158295;0.175874;104.0;201.000000
1987.90;0.160260;0.176705;104.0;201.000000
1988.00;0.161928;0.177157;104.0;201.000000
1988.10;0.163080;0.177382;104.0;201.000000
1988.20;0.163686;0.177567;104.0;202.000000
1988.30;0.163951;0.177730;104.0;202.000000
1988.40;0.164011;0.177758;104.0;202.000000
1988.50;0.163975;0.177667;104.0;202.000000
1988.60;0.163887;0.177373;104.0;202.000000
1988.70;0.163584;0.176825;104.0;201.000000
1988.80;0.162956;0.175748;104.0;201.000000
1988.90;0.162329;0.174891;104.0;200.000000
1989.00;0.161770;0.174910;104.0;200.000000
1989.10;0.161394;0.175822;104.0;200.000000
1989.20;0.160929;0.176944;104.0;200.000000
1989.30;0.160317;0.177703;104.0;200.000000
1989.40;0.159776;0.177896;104.0;200.000000
1989.50;0.159318;0.177792;104.0;200.000000
1989.60;0.158832;0.177567;104.0;200.000000
1989.70;0.158113;0.177306;104.0;200.000000
1989.80;0.157290;0.176952;104.0;201.000000
1989.90;0.156557;0.176481;104.0;201.000000
1990.00;0.155509;0.175830;104.0;201.000000
1990.10;0.153713;0.175364;104.0;201.000000
1990.20;0.151551;0.174914;104.0;202.000000
1990.30;0.149330;0.174442;105.0;202.000000
1990.40;0.147029;0.174106;105.0;203.000000
1990.50;0.144954;0.173988;105.0;203.000000
1990.60;0.142958;0.173977;105.0;202.000000
1990.70;0.140555;0.174066;105.0;202.000000
1990.80;0.138273;0.174283;105.0;202.000000
1990.90;0.136541;0.174419;105.0;202.000000
1991.00;0.135316;0.174523;104.0;202.000000
1991.10;0.134262;0.174922;104.0;202.000000
1991.20;0.133475;0.175266;104.0;202.000000
1991.30;0.133104;0.175334;103.0;202.000000
1991.40;0.133430;0.175359;103.0;202.000000
1991.50;0.134408;0.175536;103.0;202.000000
1991.60;0.135706;0.175642;104.0;202.000000
1991.70;0.136932;0.175470;104.0;202.000000
1991.80;0.137852;0.175019;104.0;202.000000
1991.90;0.138614;0.174291;104.0;202.000000
1992.00;0.139193;0.173356;104.0;202.000000
1992.10;0.139637;0.172370;104.0;202.000000
1992.20;0.139856;0.172066;104.0;202.000000
1992.30;0.139455;0.172516;104.0;202.000000
1992.40;0.138429;0.173367;104.0;202.000000
1992.50;0.137522;0.174479;104.0;203.000000
1992.60;0.136893;0.175632;104.0;203.000000
1992.70;0.136616;0.176424;103.0;204.000000
1992.80;0.136805;0.177069;104.0;203.000000
1992.90;0.137453;0.177497;104.0;203.000000
1993.00;0.138501;0.177640;104.0;203.000000
1993.10;0.139953;0.177628;104.0;203.000000
1993.20;0.141459;0.177891;104.0;203.000000
1993.30;0.143002;0.178071;104.0;203.000000
1993.40;0.144576;0.178239;104.0;203.000000
1993.50;0.146080;0.178492;104.0;203.000000
1993.60;0.147715;0.178660;104.0;202.000000
1993.70;0.149501;0.178873;104.0;202.000000
1993.80;0.151091;0.178899;104.0;202.000000
1993.90;0.152293;0.178604;103.0;202.000000
1994.00;0.153119;0.178261;103.0;202.000000
1994.10;0.153926;0.177755;103.0;202.000000
1994.20;0.154580;0.177123;104.0;202.000000
1994.30;0.155139;0.176478;104.0;202.000000
1994.40;0.155659;0.175997;104.0;202.000000
1994.50;0.156009;0.175584;104.0;202.000000
1994.60;0.156138;0.175282;104.0;202.000000
1994.70;0.155816;0.175092;104.0;202.000000
1994.80;0.155291;0.174758;104.0;202.000000
1994.90;0.154453;0.174427;104.0;202.000000
1995.00;0.153260;0.174165;104.0;201.000000
1995.10;0.152197;0.173886;104.0;201.000000
1995.20;0.150821;0.173519;104.0;201.000000
1995.30;0.149480;0.173173;104.0;201.000000
1995.40;0.148500;0.173071;104.0;201.000000
1995.50;0.147644;0.173235;104.0;201.000000
1995.60;0.146651;0.173345;104.0;201.000000
1995.70;0.145087;0.173220;104.0;201.000000
1995.80;0.143279;0.173029;104.0;201.000000
1995.90;0.141551;0.173166;104.0;201.000000
1996.00;0.140180;0.173967;104.0;202.000000
1996.10;0.139357;0.175029;104.0;202.000000
1996.20;0.138640;0.176063;104.0;202.000000
1996.30;0.137986;0.176630;104.0;202.000000
1996.40;0.137827;0.176520;104.0;202.000000
1996.50;0.138510;0.175981;104.0;202.000000
1996.60;0.140126;0.175208;104.0;202.000000
1996.70;0.142737;0.174646;104.0;202.000000
1996.80;0.145723;0.174506;104.0;201.000000
1996.90;0.148795;0.174865;104.0;201.000000
1997.00;0.151626;0.175347;104.0;201.000000
1997.10;0.153626;0.175741;104.0;201.000000
1997.20;0.154945;0.176139;104.0;201.000000
1997.30;0.155798;0.176596;104.0;201.000000
1997.40;0.156061;0.176877;104.0;202.000000
1997.50;0.155725;0.176956;104.0;202.000000
1997.60;0.155001;0.176939;104.0;202.000000
1997.70;0.153870;0.176673;104.0;202.000000
1997.80;0.152820;0.176307;104.0;202.000000
1997.90;0.151925;0.175788;104.0;202.000000
1998.00;0.151324;0.175507;104.0;202.000000
1998.10;0.151158;0.175389;104.0;202.000000
1998.20;0.151694;0.175559;104.0;202.000000
1998.30;0.152782;0.176123;104.0;202.000000
1998.40;0.154286;0.176968;104.0;202.000000
1998.50;0.156175;0.177871;104.0;202.000000
1998.60;0.158255;0.178302;104.0;202.000000
1998.70;0.160169;0.178437;104.0;202.000000
1998.80;0.161809;0.178256;104.0;202.000000
1998.90;0.163124;0.177953;104.0;202.000000
1999.00;0.163667;0.177624;104.0;201.000000
1999.10;0.163623;0.177247;104.0;201.000000
1999.20;0.163047;0.176941;104.0;201.000000
1999.30;0.161852;0.176606;104.0;202.000000
1999.40;0.160319;0.176117;104.0;202.000000
1999.50;0.158806;0.175507;104.0;202.000000
1999.60;0.157205;0.174845;104.0;202.000000
1999.70;0.155411;0.174383;104.0;201.000000
1999.80;0.153535;0.174368;104.0;201.000000
1999.90;0.152023;0.174854;104.0;201.000000
2000.00;0.150742;0.175298;104.0;201.000000
2000.10;0.149891;0.175696;104.0;201.000000
2000.20;0.149329;0.175941;104.0;201.000000
2000.30;0.148653;0.176014;105.0;201.000000
2000.40;0.147921;0.175941;105.0;201.000000
2000.50;0.147464;0.175662;105.0;202.000000
2000.60;0.147141;0.175565;105.0;202.000000
2000.70;0.146991;0.175679;105.0;202.000000
2000.80;0.146878;0.176032;105.0;203.000000
2000.90;0.146563;0.176776;104.0;203.000000
2001.00;0.146067;0.177595;104.0;204.000000
2001.10;0.145398;0.177962;104.0;204.000000
2001.20;0.144350;0.178099;104.0;204.000000
2001.30;0.143143;0.177914;104.0;204.000000
2001.40;0.141824;0.177563;104.0;203.000000
2001.50;0.140848;0.176805;104.0;203.000000
2001.60;0.140429;0.176112;104.0;203.000000
2001.70;0.140474;0.175591;103.0;203.000000
2001.80;0.140616;0.175079;103.0;203.000000
2001.90;0.140715;0.174625;103.0;203.000000
2002.00;0.140898;0.174273;104.0;203.000000
2002.10;0.141392;0.174207;104.0;202.000000
2002.20;0.142318;0.174281;104.0;202.000000
2002.30;0.143459;0.174264;104.0;202.000000
2002.40;0.144399;0.174258;104.0;202.000000
2002.50;0.145240;0.174353;104.0;202.000000
2002.60;0.145845;0.174296;104.0;202.000000
2002.70;0.146161;0.173816;104.0;202.000000
2002.80;0.146342;0.173344;104.0;202.000000
2002.90;0.146238;0.173109;104.0;202.000000
2003.00;0.145984;0.173210;104.0;202.000000
2003.10;0.145890;0.173300;104.0;202.000000
2003.20;0.146020;0.173461;104.0;202.000000
2003.30;0.146320;0.173800;104.0;201.000000
2003.40;0.146696;0.174315;104.0;201.000000
2003.50;0.147483;0.174678;105.0;201.000000
2003.60;0.148420;0.174912;105.0;201.000000
2003.70;0.149448;0.175166;105.0;202.000000
2003.80;0.150332;0.175579;105.0;202.000000
2003.90;0.150758;0.176140;105.0;202.000000
2004.00;0.150717;0.176332;105.0;203.000000
2004.10;0.150691;0.176559;104.0;203.000000
2004.20;0.150813;0.176899;104.0;203.000000
2004.30;0.151048;0.177269;104.0;203.000000
2004.40;0.151049;0.177482;104.0;204.000000
2004.50;0.150843;0.177539;104.0;203.000000
2004.60;0.150562;0.177603;104.0;203.000000
2004.70;0.149995;0.177841;104.0;203.000000
2004.80;0.149490;0.178193;103.0;204.000000
2004.90;0.149327;0.178615;103.0;204.000000
2005.00;0.149107;0.179017;103.0;204.000000
2005.10;0.148983;0.179139;103.0;204.000000
2005.20;0.148996;0.179145;103.0;204.000000
2005.30;0.149266;0.178882;104.0;204.000000
2005.40;0.149804;0.178512;104.0;204.000000
2005.50;0.150694;0.178065;104.0;203.000000
2005.60;0.152081;0.177814;104.0;203.000000
2005.70;0.153341;0.177600;104.0;203.000000
2005.80;0.154496;0.177220;104.0;203.000000
2005.90;0.155257;0.176776;104.0;204.000000
2006.00;0.155644;0.176358;104.0;203.000000
2006.10;0.155658;0.176053;104.0;203.000000
2006.20;0.155363;0.175831;104.0;203.000000
2006.30;0.154999;0.175535;104.0;203.000000
2006.40;0.154410;0.174908;104.0;202.000000
2006.50;0.153631;0.174187;104.0;202.000000
2006.60;0.152755;0.173837;104.0;201.000000
2006.70;0.152396;0.173613;104.0;202.000000
2006.80;0.152574;0.173290;104.0;202.000000
2006.90;0.153444;0.173137;104.0;202.000000
2007.00;0.154711;0.173260;104.0;202.000000
2007.10;0.155995;0.173540;104.0;201.000000
2007.20;0.157036;0.173778;104.0;202.000000
2007.30;0.157978;0.174023;104.0;202.000000
2007.40;0.158956;0.174103;104.0;202.000000
2007.50;0.160038;0.173878;104.0;202.000000
2007.60;0.160874;0.173689;104.0;202.000000
2007.70;0.161328;0.173653;104.0;202.000000
2007.80;0.161529;0.173515;104.0;202.000000
2007.90;0.161775;0.173188;104.0;201.000000
2008.00;0.162379;0.173063;104.0;201.000000
2008.10;0.163247;0.173270;104.0;202.000000
2008.20;0.164508;0.173783;103.0;202.000000
2008.30;0.166100;0.174449;103.0;201.000000
